P,So,Sw,Sg,day,case
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
5382.0,0.88,0.12,0.0,0,base17
2479.0,0.8751,0.121,0.003895,365,base17
2479.0,0.875,0.121,0.003969,365,base17
2478.0,0.8749,0.121,0.00411,365,base17
2476.0,0.8747,0.121,0.004302,365,base17
2474.0,0.8745,0.121,0.00447,365,base17
2473.0,0.8743,0.121,0.004641,365,base17
2471.0,0.8741,0.121,0.004855,365,base17
2469.0,0.8739,0.121,0.005023,365,base17
2469.0,0.8738,0.121,0.005116,365,base17
2479.0,0.875,0.121,0.003964,365,base17
2478.0,0.8749,0.121,0.004046,365,base17
2477.0,0.8748,0.121,0.004202,365,base17
2475.0,0.8745,0.121,0.004419,365,base17
2473.0,0.8744,0.121,0.00461,365,base17
2471.0,0.8742,0.121,0.004806,365,base17
2469.0,0.8739,0.121,0.005056,365,base17
2467.0,0.8737,0.121,0.005256,365,base17
2466.0,0.8736,0.121,0.005368,365,base17
2478.0,0.8749,0.121,0.004095,365,base17
2477.0,0.8748,0.121,0.004193,365,base17
2475.0,0.8746,0.121,0.004382,365,base17
2473.0,0.8743,0.121,0.004648,365,base17
2471.0,0.8741,0.121,0.004887,365,base17
2468.0,0.8738,0.121,0.005138,365,base17
2466.0,0.8735,0.121,0.005468,365,base17
2463.0,0.8732,0.121,0.005739,365,base17
2462.0,0.8731,0.121,0.005894,365,base17
2476.0,0.8747,0.121,0.004272,365,base17
2475.0,0.8746,0.121,0.004394,365,base17
2473.0,0.8743,0.121,0.004633,365,base17
2470.0,0.874,0.121,0.004976,365,base17
2467.0,0.8737,0.121,0.005299,365,base17
2464.0,0.8733,0.121,0.005637,365,base17
2460.0,0.8729,0.121,0.006104,365,base17
2457.0,0.8724,0.121,0.006506,365,base17
2454.0,0.8722,0.121,0.006747,365,base17
2475.0,0.8745,0.121,0.004425,365,base17
2473.0,0.8744,0.121,0.00457,365,base17
2471.0,0.8741,0.121,0.004857,365,base17
2467.0,0.8737,0.121,0.005283,365,base17
2464.0,0.8733,0.121,0.005693,365,base17
2460.0,0.8728,0.121,0.006132,365,base17
2454.0,0.8722,0.121,0.006768,365,base17
2449.0,0.8716,0.121,0.00735,365,base17
2446.0,0.8712,0.121,0.00772,365,base17
2473.0,0.8744,0.121,0.004579,365,base17
2472.0,0.8742,0.121,0.004749,365,base17
2469.0,0.8739,0.121,0.00509,365,base17
2464.0,0.8734,0.121,0.005604,365,base17
2460.0,0.8728,0.121,0.006114,365,base17
2455.0,0.8723,0.121,0.006669,365,base17
2448.0,0.8714,0.121,0.007514,365,base17
2441.0,0.8706,0.121,0.008331,365,base17
2436.0,0.8701,0.1211,0.008887,365,base17
2472.0,0.8742,0.121,0.004776,365,base17
2470.0,0.874,0.121,0.004981,365,base17
2466.0,0.8736,0.121,0.005402,365,base17
2461.0,0.8729,0.121,0.006053,365,base17
2455.0,0.8722,0.121,0.006732,365,base17
2448.0,0.8715,0.121,0.007496,365,base17
2437.0,0.8702,0.1211,0.008768,365,base17
2425.0,0.8688,0.1211,0.01017,365,base17
2416.0,0.8676,0.1211,0.01131,365,base17
2470.0,0.874,0.121,0.004931,365,base17
2468.0,0.8738,0.121,0.005169,365,base17
2464.0,0.8733,0.121,0.005661,365,base17
2457.0,0.8725,0.121,0.006443,365,base17
2450.0,0.8717,0.121,0.007301,365,base17
2441.0,0.8706,0.121,0.008301,365,base17
2425.0,0.8688,0.1211,0.01016,365,base17
2405.0,0.8663,0.1211,0.01259,365,base17
2384.0,0.8635,0.1211,0.01542,365,base17
2470.0,0.8739,0.121,0.005019,365,base17
2467.0,0.8737,0.121,0.005275,365,base17
2463.0,0.8731,0.121,0.00581,365,base17
2455.0,0.8723,0.121,0.006677,365,base17
2447.0,0.8713,0.121,0.007664,365,base17
2436.0,0.8701,0.1211,0.008851,365,base17
2416.0,0.8677,0.1211,0.01129,365,base17
2384.0,0.8635,0.1211,0.01542,365,base17
2325.0,0.8555,0.1211,0.02342,365,base17
4255.0,0.3084,0.6916,0.0,730,base17
4170.0,0.3754,0.6246,0.0,730,base17
4108.0,0.529,0.4694,0.001565,730,base17
4062.0,0.803,0.194,0.002987,730,base17
4051.0,0.8741,0.1259,0.0,730,base17
4044.0,0.8794,0.1206,0.0,730,base17
4037.0,0.8795,0.1205,0.0,730,base17
4032.0,0.8795,0.1205,0.0,730,base17
4030.0,0.8795,0.1205,0.0,730,base17
4170.0,0.3754,0.6246,0.0,730,base17
4129.0,0.4761,0.523,0.0008261,730,base17
4082.0,0.7229,0.2748,0.002246,730,base17
4057.0,0.8693,0.1307,0.0,730,base17
4048.0,0.879,0.121,0.0,730,base17
4042.0,0.8795,0.1205,0.0,730,base17
4035.0,0.8795,0.1205,0.0,730,base17
4031.0,0.8795,0.1205,0.0,730,base17
4029.0,0.8795,0.1205,0.0,730,base17
4108.0,0.5288,0.4696,0.001558,730,base17
4082.0,0.7228,0.275,0.002241,730,base17
4062.0,0.862,0.1349,0.003104,730,base17
4050.0,0.8791,0.1209,0.0,730,base17
4044.0,0.8795,0.1205,0.0,730,base17
4038.0,0.8795,0.1205,0.0,730,base17
4032.0,0.8795,0.1205,0.0,730,base17
4028.0,0.8795,0.1205,0.0,730,base17
4026.0,0.8795,0.1205,0.0,730,base17
4062.0,0.8027,0.1943,0.002975,730,base17
4057.0,0.8692,0.1308,0.0,730,base17
4050.0,0.8791,0.1209,0.0,730,base17
4043.0,0.8795,0.1205,0.0,730,base17
4038.0,0.8795,0.1205,0.0,730,base17
4033.0,0.8795,0.1205,0.0,730,base17
4028.0,0.8795,0.1205,0.0,730,base17
4024.0,0.8795,0.1205,0.0,730,base17
4022.0,0.8795,0.1205,0.0,730,base17
4051.0,0.874,0.126,0.0,730,base17
4048.0,0.879,0.121,0.0,730,base17
4043.0,0.8795,0.1205,0.0,730,base17
4038.0,0.8795,0.1205,0.0,730,base17
4033.0,0.8795,0.1205,0.0,730,base17
4029.0,0.8795,0.1205,0.0,730,base17
4024.0,0.8795,0.1205,0.0,730,base17
4021.0,0.8795,0.1205,0.0,730,base17
4019.0,0.8795,0.1205,0.0,730,base17
4043.0,0.8794,0.1206,0.0,730,base17
4041.0,0.8795,0.1205,0.0,730,base17
4038.0,0.8795,0.1205,0.0,730,base17
4033.0,0.8795,0.1205,0.0,730,base17
4029.0,0.8795,0.1205,0.0,730,base17
4025.0,0.8795,0.1205,0.0,730,base17
4020.0,0.8795,0.1205,0.0,730,base17
4017.0,0.8795,0.1205,0.0,730,base17
4014.0,0.8795,0.1205,0.0,730,base17
4036.0,0.8795,0.1205,0.0,730,base17
4035.0,0.8795,0.1205,0.0,730,base17
4032.0,0.8795,0.1205,0.0,730,base17
4028.0,0.8795,0.1205,0.0,730,base17
4024.0,0.8795,0.1205,0.0,730,base17
4020.0,0.8795,0.1205,0.0,730,base17
4015.0,0.8795,0.1205,0.0,730,base17
4011.0,0.8795,0.1205,0.0,730,base17
4007.0,0.8795,0.1205,2.562e-05,730,base17
4032.0,0.8795,0.1205,0.0,730,base17
4030.0,0.8795,0.1205,0.0,730,base17
4028.0,0.8795,0.1205,0.0,730,base17
4024.0,0.8795,0.1205,0.0,730,base17
4020.0,0.8795,0.1205,0.0,730,base17
4016.0,0.8795,0.1205,0.0,730,base17
4011.0,0.8795,0.1205,0.0,730,base17
4004.0,0.8791,0.1205,0.0004262,730,base17
3998.0,0.8782,0.1205,0.001292,730,base17
4030.0,0.8795,0.1205,0.0,730,base17
4028.0,0.8795,0.1205,0.0,730,base17
4026.0,0.8795,0.1205,0.0,730,base17
4022.0,0.8795,0.1205,0.0,730,base17
4018.0,0.8795,0.1205,0.0,730,base17
4014.0,0.8795,0.1205,0.0,730,base17
4007.0,0.8795,0.1205,3.742e-05,730,base17
3998.0,0.8782,0.1205,0.001297,730,base17
3983.0,0.8762,0.1205,0.003288,730,base17
5087.0,0.2984,0.7016,0.0,1095,base17
5004.0,0.3193,0.6807,0.0,1095,base17
4951.0,0.3858,0.6126,0.001565,1095,base17
4906.0,0.5069,0.4901,0.002987,1095,base17
4879.0,0.6691,0.3309,0.0,1095,base17
4862.0,0.8614,0.1386,0.0,1095,base17
4854.0,0.8793,0.1207,0.0,1095,base17
4849.0,0.8798,0.1202,0.0,1095,base17
4846.0,0.8798,0.1202,0.0,1095,base17
5004.0,0.3193,0.6807,0.0,1095,base17
4970.0,0.3668,0.6323,0.0008261,1095,base17
4930.0,0.4419,0.5558,0.002246,1095,base17
4891.0,0.6274,0.3726,0.0,1095,base17
4870.0,0.8113,0.1887,0.0,1095,base17
4859.0,0.8765,0.1235,0.0,1095,base17
4852.0,0.8797,0.1203,0.0,1095,base17
4847.0,0.8798,0.1202,0.0,1095,base17
4844.0,0.8798,0.1202,0.0,1095,base17
4951.0,0.3858,0.6127,0.001558,1095,base17
4930.0,0.4418,0.5559,0.002241,1095,base17
4901.0,0.5789,0.418,0.003104,1095,base17
4871.0,0.8123,0.1877,0.0,1095,base17
4861.0,0.8723,0.1277,0.0,1095,base17
4854.0,0.8796,0.1204,0.0,1095,base17
4847.0,0.8798,0.1202,0.0,1095,base17
4842.0,0.8798,0.1202,0.0,1095,base17
4840.0,0.8798,0.1202,0.0,1095,base17
4906.0,0.5066,0.4904,0.002975,1095,base17
4891.0,0.627,0.373,0.0,1095,base17
4871.0,0.8122,0.1878,0.0,1095,base17
4860.0,0.8748,0.1252,0.0,1095,base17
4854.0,0.8794,0.1206,0.0,1095,base17
4848.0,0.8798,0.1202,0.0,1095,base17
4841.0,0.8798,0.1202,0.0,1095,base17
4836.0,0.8798,0.1202,0.0,1095,base17
4834.0,0.8798,0.1202,0.0,1095,base17
4879.0,0.6682,0.3318,0.0,1095,base17
4869.0,0.8109,0.1891,0.0,1095,base17
4861.0,0.8723,0.1277,0.0,1095,base17
4854.0,0.8794,0.1206,0.0,1095,base17
4848.0,0.8798,0.1202,0.0,1095,base17
4843.0,0.8798,0.1202,0.0,1095,base17
4836.0,0.8798,0.1202,0.0,1095,base17
4831.0,0.8798,0.1202,0.0,1095,base17
4828.0,0.8798,0.1202,0.0,1095,base17
4862.0,0.8624,0.1376,0.0,1095,base17
4859.0,0.8767,0.1233,0.0,1095,base17
4854.0,0.8796,0.1204,0.0,1095,base17
4848.0,0.8798,0.1202,0.0,1095,base17
4842.0,0.8798,0.1202,0.0,1095,base17
4837.0,0.8798,0.1202,0.0,1095,base17
4830.0,0.8798,0.1202,0.0,1095,base17
4824.0,0.8798,0.1202,0.0,1095,base17
4820.0,0.8798,0.1202,0.0,1095,base17
4853.0,0.8794,0.1206,0.0,1095,base17
4851.0,0.8797,0.1203,0.0,1095,base17
4847.0,0.8798,0.1202,0.0,1095,base17
4841.0,0.8798,0.1202,0.0,1095,base17
4836.0,0.8798,0.1202,0.0,1095,base17
4830.0,0.8798,0.1202,0.0,1095,base17
4822.0,0.8798,0.1202,0.0,1095,base17
4814.0,0.8798,0.1202,0.0,1095,base17
4808.0,0.8798,0.1202,2.562e-05,1095,base17
4848.0,0.8798,0.1202,0.0,1095,base17
4846.0,0.8798,0.1202,0.0,1095,base17
4842.0,0.8798,0.1202,0.0,1095,base17
4836.0,0.8798,0.1202,0.0,1095,base17
4830.0,0.8798,0.1202,0.0,1095,base17
4824.0,0.8798,0.1202,0.0,1095,base17
4813.0,0.8798,0.1202,0.0,1095,base17
4801.0,0.8794,0.1202,0.0004262,1095,base17
4789.0,0.8785,0.1202,0.001292,1095,base17
4846.0,0.8798,0.1202,0.0,1095,base17
4844.0,0.8798,0.1202,0.0,1095,base17
4840.0,0.8798,0.1202,0.0,1095,base17
4834.0,0.8798,0.1202,0.0,1095,base17
4827.0,0.8798,0.1202,0.0,1095,base17
4820.0,0.8798,0.1202,0.0,1095,base17
4808.0,0.8798,0.1202,3.742e-05,1095,base17
4789.0,0.8785,0.1202,0.001297,1095,base17
4759.0,0.8765,0.1202,0.003288,1095,base17
5934.0,0.2935,0.7065,0.0,1460,base17
5855.0,0.3033,0.6967,0.0,1460,base17
5804.0,0.3429,0.6556,0.001565,1460,base17
5765.0,0.4087,0.5883,0.002987,1460,base17
5738.0,0.4568,0.5432,0.0,1460,base17
5715.0,0.6865,0.3135,0.0,1460,base17
5698.0,0.8626,0.1374,0.0,1460,base17
5692.0,0.8796,0.1204,0.0,1460,base17
5689.0,0.8801,0.1199,0.0,1460,base17
5855.0,0.3033,0.6967,0.0,1460,base17
5822.0,0.3292,0.67,0.0008261,1460,base17
5787.0,0.3787,0.6191,0.002246,1460,base17
5752.0,0.4529,0.5471,0.0,1460,base17
5729.0,0.5302,0.4698,0.0,1460,base17
5707.0,0.7898,0.2102,0.0,1460,base17
5695.0,0.8752,0.1248,0.0,1460,base17
5690.0,0.88,0.12,0.0,1460,base17
5687.0,0.8801,0.1199,0.0,1460,base17
5804.0,0.3428,0.6556,0.001558,1460,base17
5787.0,0.3786,0.6191,0.002241,1460,base17
5761.0,0.4312,0.5657,0.003104,1460,base17
5732.0,0.5559,0.4441,0.0,1460,base17
5712.0,0.7101,0.2899,0.0,1460,base17
5699.0,0.8646,0.1354,0.0,1460,base17
5691.0,0.8796,0.1204,0.0,1460,base17
5686.0,0.8801,0.1199,0.0,1460,base17
5683.0,0.8801,0.1199,0.0,1460,base17
5764.0,0.4085,0.5886,0.002975,1460,base17
5752.0,0.4526,0.5474,0.0,1460,base17
5732.0,0.5557,0.4443,0.0,1460,base17
5708.0,0.764,0.236,0.0,1460,base17
5698.0,0.8574,0.1426,0.0,1460,base17
5691.0,0.8789,0.1211,0.0,1460,base17
5684.0,0.8801,0.1199,0.0,1460,base17
5679.0,0.8801,0.1199,0.0,1460,base17
5676.0,0.8801,0.1199,0.0,1460,base17
5738.0,0.4562,0.5438,0.0,1460,base17
5729.0,0.5296,0.4704,0.0,1460,base17
5712.0,0.7096,0.2904,0.0,1460,base17
5698.0,0.8574,0.1426,0.0,1460,base17
5691.0,0.8773,0.1227,0.0,1460,base17
5685.0,0.88,0.12,0.0,1460,base17
5678.0,0.8801,0.1199,0.0,1460,base17
5673.0,0.8801,0.1199,0.0,1460,base17
5670.0,0.8801,0.1199,0.0,1460,base17
5714.0,0.6956,0.3044,0.0,1460,base17
5707.0,0.7951,0.2049,0.0,1460,base17
5698.0,0.8657,0.1343,0.0,1460,base17
5691.0,0.879,0.121,0.0,1460,base17
5685.0,0.88,0.12,0.0,1460,base17
5680.0,0.8801,0.1199,0.0,1460,base17
5672.0,0.8801,0.1199,0.0,1460,base17
5666.0,0.8801,0.1199,0.0,1460,base17
5662.0,0.8801,0.1199,0.0,1460,base17
5697.0,0.8647,0.1353,0.0,1460,base17
5695.0,0.8759,0.1241,0.0,1460,base17
5690.0,0.8796,0.1204,0.0,1460,base17
5684.0,0.8801,0.1199,0.0,1460,base17
5678.0,0.8801,0.1199,0.0,1460,base17
5672.0,0.8801,0.1199,0.0,1460,base17
5663.0,0.8801,0.1199,0.0,1460,base17
5655.0,0.8801,0.1199,0.0,1460,base17
5649.0,0.8801,0.1199,2.562e-05,1460,base17
5692.0,0.8797,0.1203,0.0,1460,base17
5690.0,0.88,0.12,0.0,1460,base17
5685.0,0.8801,0.1199,0.0,1460,base17
5679.0,0.8801,0.1199,0.0,1460,base17
5673.0,0.8801,0.1199,0.0,1460,base17
5666.0,0.8801,0.1199,0.0,1460,base17
5655.0,0.8801,0.1199,0.0,1460,base17
5642.0,0.8797,0.1199,0.0004262,1460,base17
5629.0,0.8788,0.1199,0.001292,1460,base17
5689.0,0.8801,0.1199,0.0,1460,base17
5687.0,0.8801,0.1199,0.0,1460,base17
5683.0,0.8801,0.1199,0.0,1460,base17
5676.0,0.8801,0.1199,0.0,1460,base17
5670.0,0.8801,0.1199,0.0,1460,base17
5662.0,0.8801,0.1199,0.0,1460,base17
5649.0,0.8801,0.1199,3.742e-05,1460,base17
5629.0,0.8788,0.1199,0.001297,1460,base17
5598.0,0.8768,0.1199,0.003288,1460,base17
5999.0,0.2931,0.7069,0.0,1825,base17
5920.0,0.3009,0.6991,0.0,1825,base17
5870.0,0.3253,0.6732,0.001565,1825,base17
5832.0,0.3744,0.6226,0.002987,1825,base17
5807.0,0.3977,0.6023,0.0,1825,base17
5784.0,0.5168,0.4832,0.0,1825,base17
5758.0,0.7565,0.2435,0.0,1825,base17
5748.0,0.8722,0.1278,0.0,1825,base17
5745.0,0.88,0.12,0.0,1825,base17
5920.0,0.3009,0.6991,0.0,1825,base17
5887.0,0.315,0.6841,0.0008261,1825,base17
5853.0,0.3513,0.6465,0.002246,1825,base17
5820.0,0.3977,0.6023,0.0,1825,base17
5797.0,0.4277,0.5723,0.0,1825,base17
5776.0,0.5822,0.4178,0.0,1825,base17
5753.0,0.8182,0.1818,0.0,1825,base17
5745.0,0.8773,0.1227,0.0,1825,base17
5742.0,0.8801,0.1199,0.0,1825,base17
5869.0,0.3252,0.6732,0.001558,1825,base17
5853.0,0.3512,0.6465,0.002241,1825,base17
5828.0,0.3894,0.6075,0.003104,1825,base17
5801.0,0.4433,0.5567,0.0,1825,base17
5781.0,0.4926,0.5074,0.0,1825,base17
5760.0,0.7126,0.2874,0.0,1825,base17
5745.0,0.8642,0.1358,0.0,1825,base17
5739.0,0.8796,0.1204,0.0,1825,base17
5736.0,0.8801,0.1199,0.0,1825,base17
5831.0,0.3742,0.6228,0.002975,1825,base17
5820.0,0.3976,0.6024,0.0,1825,base17
5801.0,0.4433,0.5567,0.0,1825,base17
5778.0,0.5414,0.4586,0.0,1825,base17
5760.0,0.6505,0.3495,0.0,1825,base17
5745.0,0.8436,0.1564,0.0,1825,base17
5736.0,0.8781,0.1219,0.0,1825,base17
5730.0,0.8801,0.1199,0.0,1825,base17
5727.0,0.8801,0.1199,0.0,1825,base17
5807.0,0.3975,0.6025,0.0,1825,base17
5797.0,0.4273,0.5727,0.0,1825,base17
5780.0,0.4925,0.5075,0.0,1825,base17
5760.0,0.6507,0.3493,0.0,1825,base17
5746.0,0.798,0.202,0.0,1825,base17
5737.0,0.873,0.127,0.0,1825,base17
5728.0,0.8798,0.1202,0.0,1825,base17
5722.0,0.8801,0.1199,0.0,1825,base17
5718.0,0.8801,0.1199,0.0,1825,base17
5784.0,0.5264,0.4736,0.0,1825,base17
5776.0,0.594,0.406,0.0,1825,base17
5760.0,0.724,0.276,0.0,1825,base17
5745.0,0.8469,0.1531,0.0,1825,base17
5737.0,0.8737,0.1263,0.0,1825,base17
5730.0,0.8797,0.1203,0.0,1825,base17
5720.0,0.8801,0.1199,0.0,1825,base17
5712.0,0.8801,0.1199,0.0,1825,base17
5707.0,0.8801,0.1199,0.0,1825,base17
5758.0,0.7709,0.2291,0.0,1825,base17
5752.0,0.8268,0.1732,0.0,1825,base17
5745.0,0.8666,0.1334,0.0,1825,base17
5736.0,0.8784,0.1216,0.0,1825,base17
5728.0,0.8798,0.1202,0.0,1825,base17
5720.0,0.8801,0.1199,0.0,1825,base17
5709.0,0.8801,0.1199,0.0,1825,base17
5697.0,0.8801,0.1199,0.0,1825,base17
5688.0,0.8801,0.1199,2.562e-05,1825,base17
5748.0,0.8738,0.1262,0.0,1825,base17
5745.0,0.8779,0.1221,0.0,1825,base17
5739.0,0.8797,0.1203,0.0,1825,base17
5730.0,0.8801,0.1199,0.0,1825,base17
5722.0,0.8801,0.1199,0.0,1825,base17
5712.0,0.8801,0.1199,0.0,1825,base17
5697.0,0.8801,0.1199,0.0,1825,base17
5678.0,0.8797,0.1199,0.0004262,1825,base17
5660.0,0.8788,0.1199,0.001292,1825,base17
5745.0,0.88,0.12,0.0,1825,base17
5742.0,0.8801,0.1199,0.0,1825,base17
5736.0,0.8801,0.1199,0.0,1825,base17
5727.0,0.8801,0.1199,0.0,1825,base17
5718.0,0.8801,0.1199,0.0,1825,base17
5707.0,0.8801,0.1199,0.0,1825,base17
5688.0,0.8801,0.1199,3.742e-05,1825,base17
5660.0,0.8788,0.1199,0.001297,1825,base17
5613.0,0.8768,0.1199,0.003288,1825,base17
6056.0,0.2928,0.7072,0.0,2190,base17
5978.0,0.3001,0.6999,0.0,2190,base17
5927.0,0.3162,0.6823,0.001565,2190,base17
5890.0,0.3532,0.6438,0.002987,2190,base17
5867.0,0.37,0.63,0.0,2190,base17
5846.0,0.4427,0.5573,0.0,2190,base17
5822.0,0.6032,0.3968,0.0,2190,base17
5804.0,0.8304,0.1696,0.0,2190,base17
5800.0,0.8786,0.1214,0.0,2190,base17
5978.0,0.3001,0.6999,0.0,2190,base17
5944.0,0.3085,0.6907,0.0008261,2190,base17
5911.0,0.3344,0.6633,0.002246,2190,base17
5879.0,0.3695,0.6305,0.0,2190,base17
5858.0,0.393,0.607,0.0,2190,base17
5838.0,0.4746,0.5254,0.0,2190,base17
5814.0,0.6688,0.3312,0.0,2190,base17
5800.0,0.8555,0.1445,0.0,2190,base17
5796.0,0.8795,0.1205,0.0,2190,base17
5927.0,0.3161,0.6823,0.001558,2190,base17
5910.0,0.3344,0.6634,0.002241,2190,base17
5887.0,0.3658,0.6311,0.003104,2190,base17
5862.0,0.4008,0.5992,0.0,2190,base17
5843.0,0.4232,0.5768,0.0,2190,base17
5824.0,0.5372,0.4628,0.0,2190,base17
5802.0,0.7697,0.2303,0.0,2190,base17
5793.0,0.8727,0.1273,0.0,2190,base17
5790.0,0.88,0.12,0.0,2190,base17
5890.0,0.353,0.644,0.002975,2190,base17
5879.0,0.3693,0.6307,0.0,2190,base17
5862.0,0.4007,0.5993,0.0,2190,base17
5840.0,0.4502,0.5498,0.0,2190,base17
5823.0,0.4882,0.5118,0.0,2190,base17
5806.0,0.6676,0.3324,0.0,2190,base17
5789.0,0.8501,0.1499,0.0,2190,base17
5783.0,0.8788,0.1212,0.0,2190,base17
5780.0,0.8801,0.1199,0.0,2190,base17
5867.0,0.3697,0.6303,0.0,2190,base17
5858.0,0.3928,0.6072,0.0,2190,base17
5843.0,0.4229,0.5771,0.0,2190,base17
5823.0,0.4881,0.5119,0.0,2190,base17
5807.0,0.5477,0.4523,0.0,2190,base17
5792.0,0.7788,0.2212,0.0,2190,base17
5781.0,0.8713,0.1287,0.0,2190,base17
5774.0,0.8798,0.1202,0.0,2190,base17
5771.0,0.8801,0.1199,0.0,2190,base17
5846.0,0.4494,0.5506,0.0,2190,base17
5838.0,0.4829,0.5171,0.0,2190,base17
5824.0,0.5491,0.4509,0.0,2190,base17
5805.0,0.6825,0.3175,0.0,2190,base17
5791.0,0.7886,0.2114,0.0,2190,base17
5782.0,0.8683,0.1317,0.0,2190,base17
5772.0,0.8793,0.1207,0.0,2190,base17
5765.0,0.8801,0.1199,0.0,2190,base17
5760.0,0.8801,0.1199,0.0,2190,base17
5821.0,0.623,0.377,0.0,2190,base17
5813.0,0.6901,0.3099,0.0,2190,base17
5801.0,0.7859,0.2141,0.0,2190,base17
5789.0,0.8555,0.1445,0.0,2190,base17
5781.0,0.873,0.127,0.0,2190,base17
5773.0,0.8794,0.1206,0.0,2190,base17
5761.0,0.8801,0.1199,0.0,2190,base17
5749.0,0.8801,0.1199,0.0,2190,base17
5740.0,0.8801,0.1199,2.562e-05,2190,base17
5804.0,0.8405,0.1595,0.0,2190,base17
5800.0,0.8609,0.1391,0.0,2190,base17
5793.0,0.8744,0.1256,0.0,2190,base17
5783.0,0.8791,0.1209,0.0,2190,base17
5774.0,0.8799,0.1201,0.0,2190,base17
5765.0,0.8801,0.1199,0.0,2190,base17
5749.0,0.8801,0.1199,0.0,2190,base17
5731.0,0.8797,0.1199,0.0004262,2190,base17
5712.0,0.8788,0.1199,0.001292,2190,base17
5800.0,0.8791,0.1209,0.0,2190,base17
5796.0,0.8797,0.1203,0.0,2190,base17
5790.0,0.8801,0.1199,0.0,2190,base17
5780.0,0.8801,0.1199,0.0,2190,base17
5771.0,0.8801,0.1199,0.0,2190,base17
5760.0,0.8801,0.1199,0.0,2190,base17
5740.0,0.8801,0.1199,3.742e-05,2190,base17
5712.0,0.8788,0.1199,0.001297,2190,base17
5665.0,0.8768,0.1199,0.003288,2190,base17
6115.0,0.2925,0.7075,0.0,2555,base17
6037.0,0.2998,0.7002,0.0,2555,base17
5986.0,0.3114,0.6871,0.001565,2555,base17
5950.0,0.3391,0.6579,0.002987,2555,base17
5928.0,0.35,0.65,0.0,2555,base17
